1.000000000000000000e+00,5.889421875000000000e+05,8.876642968750000000e+04
2.000000000000000000e+00,7.835127343750000000e+04,8.891582031250000000e+03
3.000000000000000000e+00,4.741307031250000000e+04,3.451637451171875000e+03
4.000000000000000000e+00,3.939219140625000000e+04,1.515617675781250000e+04
5.000000000000000000e+00,2.511409765625000000e+04,1.024321166992187500e+03
6.000000000000000000e+00,1.951872656250000000e+04,3.584147265625000000e+04
7.000000000000000000e+00,1.325716406250000000e+04,1.575540283203125000e+03
8.000000000000000000e+00,1.142154687500000000e+04,1.196427734375000000e+03
9.000000000000000000e+00,1.190865625000000000e+04,2.542504101562500000e+04
1.000000000000000000e+01,1.120810742187500000e+04,8.916470703125000000e+03
1.100000000000000000e+01,1.308958203125000000e+04,3.108130615234375000e+03
1.200000000000000000e+01,8.253141601562500000e+03,1.662740600585937500e+03
1.300000000000000000e+01,1.037422363281250000e+04,1.070490039062500000e+04
1.400000000000000000e+01,9.441900390625000000e+03,1.075303833007812500e+03
1.500000000000000000e+01,1.114446582031250000e+04,6.636496582031250000e+03
1.600000000000000000e+01,8.569633789062500000e+03,2.470743408203125000e+03
1.700000000000000000e+01,9.529083007812500000e+03,2.828365234375000000e+03
1.800000000000000000e+01,9.159125000000000000e+03,1.329073852539062500e+03
1.900000000000000000e+01,7.893232910156250000e+03,1.029092651367187500e+03
2.000000000000000000e+01,9.124663085937500000e+03,1.764312500000000000e+03
2.100000000000000000e+01,9.449735351562500000e+03,1.104869384765625000e+03
2.200000000000000000e+01,8.307827148437500000e+03,1.061803466796875000e+03
2.300000000000000000e+01,7.001998046875000000e+03,2.990155517578125000e+03
2.400000000000000000e+01,8.440659179687500000e+03,2.201428710937500000e+03
2.500000000000000000e+01,7.705992187500000000e+03,2.551866699218750000e+03
2.600000000000000000e+01,6.644937011718750000e+03,1.579578491210937500e+03
2.700000000000000000e+01,6.870244628906250000e+03,4.954542968750000000e+03
2.800000000000000000e+01,6.252844238281250000e+03,8.170961914062500000e+03
2.900000000000000000e+01,7.636242187500000000e+03,1.151544140625000000e+04
3.000000000000000000e+01,8.187822265625000000e+03,3.027436035156250000e+03
3.100000000000000000e+01,7.493951171875000000e+03,6.342977050781250000e+03
3.200000000000000000e+01,6.546876953125000000e+03,3.733626464843750000e+03
3.300000000000000000e+01,6.291544433593750000e+03,5.049401855468750000e+03
3.400000000000000000e+01,5.496524414062500000e+03,1.063678808593750000e+04
3.500000000000000000e+01,6.446272460937500000e+03,8.462148437500000000e+02
3.600000000000000000e+01,5.277920898437500000e+03,1.661607666015625000e+03
3.700000000000000000e+01,5.092962890625000000e+03,5.391896972656250000e+03
3.800000000000000000e+01,6.593466308593750000e+03,1.081552734375000000e+03
3.900000000000000000e+01,5.092783203125000000e+03,1.461160278320312500e+03
4.000000000000000000e+01,3.916046142578125000e+03,1.472368896484375000e+03
4.100000000000000000e+01,5.359532714843750000e+03,1.425164916992187500e+03
4.200000000000000000e+01,4.030541992187500000e+03,1.872510986328125000e+03
4.300000000000000000e+01,5.332228027343750000e+03,1.458864624023437500e+03
4.400000000000000000e+01,4.183872558593750000e+03,6.599440307617187500e+02
4.500000000000000000e+01,3.990955566406250000e+03,1.960470703125000000e+03
4.600000000000000000e+01,3.557216552734375000e+03,1.375440673828125000e+03
4.700000000000000000e+01,4.290192382812500000e+03,1.615585449218750000e+03
4.800000000000000000e+01,2.939951416015625000e+03,9.828256225585937500e+02
4.900000000000000000e+01,4.816069824218750000e+03,7.177620849609375000e+02
5.000000000000000000e+01,4.606100585937500000e+03,1.465257934570312500e+03
5.100000000000000000e+01,3.374958984375000000e+03,7.936815795898437500e+02
5.200000000000000000e+01,4.689221679687500000e+03,8.980034790039062500e+02
5.300000000000000000e+01,3.418925048828125000e+03,7.015177001953125000e+02
5.400000000000000000e+01,4.141677734375000000e+03,9.896702270507812500e+02
5.500000000000000000e+01,2.975560791015625000e+03,7.431281127929687500e+02
5.600000000000000000e+01,5.092760742187500000e+03,6.406827392578125000e+02
5.700000000000000000e+01,2.910915283203125000e+03,1.520587036132812500e+03
5.800000000000000000e+01,3.803218261718750000e+03,8.910411376953125000e+02
5.900000000000000000e+01,3.136352783203125000e+03,8.314496459960937500e+02
6.000000000000000000e+01,3.312735595703125000e+03,7.418883056640625000e+02
6.100000000000000000e+01,3.898425781250000000e+03,1.654353515625000000e+03
6.200000000000000000e+01,3.687595947265625000e+03,1.007539428710937500e+03
6.300000000000000000e+01,3.445904052734375000e+03,9.254069213867187500e+02
6.400000000000000000e+01,2.899610107421875000e+03,8.057564086914062500e+02
6.500000000000000000e+01,2.544369873046875000e+03,5.666702636718750000e+03
6.600000000000000000e+01,2.923339843750000000e+03,9.800578002929687500e+02
6.700000000000000000e+01,3.382876708984375000e+03,1.265460815429687500e+03
