1.000000000000000000e+00,3.352786250000000000e+05,1.138967382812500000e+04
2.000000000000000000e+00,6.653039843750000000e+04,1.115415429687500000e+04
3.000000000000000000e+00,4.936756640625000000e+04,1.717568945312500000e+04
4.000000000000000000e+00,3.811339843750000000e+04,6.725285644531250000e+03
5.000000000000000000e+00,3.154751953125000000e+04,5.961784667968750000e+03
6.000000000000000000e+00,2.723447851562500000e+04,2.918171875000000000e+03
7.000000000000000000e+00,2.416553906250000000e+04,8.417646875000000000e+04
8.000000000000000000e+00,1.906746093750000000e+04,2.103405273437500000e+03
9.000000000000000000e+00,1.907189453125000000e+04,7.555373046875000000e+03
1.000000000000000000e+01,1.807736914062500000e+04,3.429664306640625000e+03
1.100000000000000000e+01,1.326905859375000000e+04,3.002589257812500000e+04
1.200000000000000000e+01,1.592653906250000000e+04,2.577611328125000000e+03
1.300000000000000000e+01,1.254516796875000000e+04,1.366479125976562500e+03
1.400000000000000000e+01,6.875143554687500000e+03,2.763436523437500000e+03
1.500000000000000000e+01,7.942130859375000000e+03,1.964853271484375000e+03
1.600000000000000000e+01,5.223704101562500000e+03,6.365189819335937500e+02
1.700000000000000000e+01,6.461191894531250000e+03,2.579787841796875000e+03
1.800000000000000000e+01,6.860623046875000000e+03,7.051905517578125000e+02
1.900000000000000000e+01,5.719526855468750000e+03,6.607652587890625000e+02
2.000000000000000000e+01,4.979068847656250000e+03,2.739407031250000000e+04
2.100000000000000000e+01,5.074954589843750000e+03,1.352652709960937500e+03
2.200000000000000000e+01,4.532789550781250000e+03,5.402955322265625000e+02
2.300000000000000000e+01,3.721955322265625000e+03,7.531704101562500000e+02
2.400000000000000000e+01,4.088416015625000000e+03,4.757958984375000000e+03
2.500000000000000000e+01,3.581635009765625000e+03,6.164572753906250000e+02
2.600000000000000000e+01,3.577039306640625000e+03,1.427327148437500000e+03
2.700000000000000000e+01,3.166245117187500000e+03,5.292865600585937500e+02
2.800000000000000000e+01,2.687456787109375000e+03,7.934784545898437500e+02
2.900000000000000000e+01,2.618065185546875000e+03,4.794608886718750000e+03
3.000000000000000000e+01,2.631236816406250000e+03,2.834158203125000000e+03
3.100000000000000000e+01,1.956160766601562500e+03,2.999194091796875000e+03
3.200000000000000000e+01,2.356873291015625000e+03,1.708891845703125000e+03
3.300000000000000000e+01,2.120483154296875000e+03,8.216330078125000000e+03
3.400000000000000000e+01,1.903938720703125000e+03,4.006850280761718750e+02
3.500000000000000000e+01,1.753869750976562500e+03,4.000083312988281250e+02
3.600000000000000000e+01,1.634369018554687500e+03,1.113867065429687500e+03
3.700000000000000000e+01,1.635203735351562500e+03,1.212022094726562500e+03
3.800000000000000000e+01,1.620290893554687500e+03,1.879369628906250000e+03
3.900000000000000000e+01,1.453127929687500000e+03,6.213095214843750000e+03
4.000000000000000000e+01,1.401133178710937500e+03,9.740448608398437500e+02
4.100000000000000000e+01,1.072125610351562500e+03,1.196978393554687500e+03
4.200000000000000000e+01,1.290616088867187500e+03,3.949212158203125000e+03
4.300000000000000000e+01,1.128735595703125000e+03,6.178038330078125000e+02
4.400000000000000000e+01,1.143926391601562500e+03,3.927287841796875000e+03
4.500000000000000000e+01,1.106162963867187500e+03,6.756911010742187500e+02
4.600000000000000000e+01,8.519192504882812500e+02,7.611052856445312500e+02
4.700000000000000000e+01,9.541590576171875000e+02,7.570199584960937500e+02
4.800000000000000000e+01,9.399360351562500000e+02,3.859073791503906250e+02
4.900000000000000000e+01,8.056014404296875000e+02,4.336963500976562500e+02
5.000000000000000000e+01,8.121011352539062500e+02,4.259009399414062500e+02
5.100000000000000000e+01,1.378186279296875000e+03,3.073622436523437500e+02
5.200000000000000000e+01,8.925435180664062500e+02,3.722902832031250000e+03
5.300000000000000000e+01,8.006272583007812500e+02,4.628836669921875000e+02
5.400000000000000000e+01,8.065476684570312500e+02,3.773840637207031250e+02
5.500000000000000000e+01,7.620226440429687500e+02,1.438098632812500000e+03
5.600000000000000000e+01,8.193735961914062500e+02,5.524204101562500000e+02
5.700000000000000000e+01,7.494457397460937500e+02,4.164732971191406250e+02
5.800000000000000000e+01,6.725611572265625000e+02,4.754418334960937500e+02
5.900000000000000000e+01,7.005573120117187500e+02,1.294449584960937500e+03
6.000000000000000000e+01,6.841359863281250000e+02,3.565115966796875000e+02
6.100000000000000000e+01,6.572709350585937500e+02,1.101688476562500000e+03
6.200000000000000000e+01,6.932612915039062500e+02,5.305968627929687500e+02
6.300000000000000000e+01,6.959942626953125000e+02,1.057469360351562500e+03
6.400000000000000000e+01,6.592510375976562500e+02,3.900677185058593750e+02
6.500000000000000000e+01,6.245259399414062500e+02,3.824588928222656250e+02
6.600000000000000000e+01,6.242741699218750000e+02,4.606623840332031250e+02
6.700000000000000000e+01,6.268332519531250000e+02,4.966406555175781250e+02
6.800000000000000000e+01,6.294181518554687500e+02,4.072873840332031250e+02
6.900000000000000000e+01,6.000365600585937500e+02,1.526940307617187500e+03
7.000000000000000000e+01,5.446247558593750000e+02,4.114726257324218750e+02
7.100000000000000000e+01,6.299609985351562500e+02,1.204726684570312500e+03
7.200000000000000000e+01,5.668901367187500000e+02,3.582351684570312500e+02
7.300000000000000000e+01,5.564724121093750000e+02,6.727942504882812500e+02
7.400000000000000000e+01,5.958502197265625000e+02,4.147508239746093750e+02
7.500000000000000000e+01,5.393461914062500000e+02,6.285906982421875000e+02
7.600000000000000000e+01,5.787653198242187500e+02,6.344070434570312500e+02
7.700000000000000000e+01,5.808228759765625000e+02,1.409769165039062500e+03
7.800000000000000000e+01,5.377620239257812500e+02,3.087185363769531250e+02
7.900000000000000000e+01,5.278358764648437500e+02,5.128325805664062500e+02
8.000000000000000000e+01,5.667573242187500000e+02,3.703682250976562500e+02
8.100000000000000000e+01,5.435560302734375000e+02,4.882047729492187500e+02
8.200000000000000000e+01,5.116104431152343750e+02,3.819371948242187500e+02
8.300000000000000000e+01,5.323332519531250000e+02,4.940503540039062500e+02
8.400000000000000000e+01,5.054581909179687500e+02,4.068249206542968750e+02
8.500000000000000000e+01,4.598741760253906250e+02,4.900132446289062500e+02
8.600000000000000000e+01,5.243906860351562500e+02,1.006642333984375000e+03
8.700000000000000000e+01,5.064755859375000000e+02,4.238579711914062500e+02
8.800000000000000000e+01,4.523961791992187500e+02,6.941806640625000000e+02
8.900000000000000000e+01,4.821376342773437500e+02,6.283052978515625000e+02
9.000000000000000000e+01,5.290208129882812500e+02,8.118842163085937500e+02
9.100000000000000000e+01,4.296217041015625000e+02,3.371951904296875000e+02
9.200000000000000000e+01,4.430726928710937500e+02,6.609404296875000000e+02
9.300000000000000000e+01,4.503521728515625000e+02,4.349649353027343750e+02
9.400000000000000000e+01,4.439152526855468750e+02,4.285896301269531250e+02
9.500000000000000000e+01,4.257294921875000000e+02,6.058666992187500000e+02
9.600000000000000000e+01,4.153291931152343750e+02,3.900854492187500000e+02
9.700000000000000000e+01,4.559832153320312500e+02,6.838515014648437500e+02
9.800000000000000000e+01,4.371277160644531250e+02,3.181731872558593750e+02
9.900000000000000000e+01,3.906777648925781250e+02,4.426813354492187500e+02
1.000000000000000000e+02,4.611263732910156250e+02,3.009841003417968750e+02
1.010000000000000000e+02,4.084986572265625000e+02,4.374568176269531250e+02
1.020000000000000000e+02,4.212822875976562500e+02,5.561397705078125000e+02
1.030000000000000000e+02,4.212827453613281250e+02,3.848417053222656250e+02
1.040000000000000000e+02,4.113515625000000000e+02,4.571504821777343750e+02
1.050000000000000000e+02,4.461430053710937500e+02,4.176108398437500000e+02
1.060000000000000000e+02,4.110269470214843750e+02,4.168094177246093750e+02
1.070000000000000000e+02,4.548281555175781250e+02,3.689241333007812500e+02
1.080000000000000000e+02,3.970691223144531250e+02,8.167066650390625000e+02
1.090000000000000000e+02,4.177295532226562500e+02,4.825657653808593750e+02
1.100000000000000000e+02,4.206161804199218750e+02,4.447218627929687500e+02
1.110000000000000000e+02,4.075154724121093750e+02,4.448518371582031250e+02
1.120000000000000000e+02,4.210064086914062500e+02,3.326493835449218750e+02
1.130000000000000000e+02,3.996202697753906250e+02,3.150059814453125000e+02
1.140000000000000000e+02,3.715427856445312500e+02,6.310291137695312500e+02
1.150000000000000000e+02,4.082718811035156250e+02,4.517776184082031250e+02
1.160000000000000000e+02,3.660904541015625000e+02,4.350217590332031250e+02
1.170000000000000000e+02,3.958303527832031250e+02,3.742529602050781250e+02
1.180000000000000000e+02,3.566093444824218750e+02,6.535762329101562500e+02
1.190000000000000000e+02,3.853348999023437500e+02,5.413184204101562500e+02
1.200000000000000000e+02,3.954056396484375000e+02,4.349875793457031250e+02
1.210000000000000000e+02,4.190890197753906250e+02,3.870216674804687500e+02
1.220000000000000000e+02,3.614709472656250000e+02,4.599575195312500000e+02
1.230000000000000000e+02,3.802894592285156250e+02,3.762295532226562500e+02
1.240000000000000000e+02,3.909210510253906250e+02,6.291416015625000000e+02
1.250000000000000000e+02,3.735650939941406250e+02,5.682059326171875000e+02
1.260000000000000000e+02,3.686283569335937500e+02,4.468718261718750000e+02
1.270000000000000000e+02,3.674518737792968750e+02,5.428642578125000000e+02
1.280000000000000000e+02,3.956602172851562500e+02,3.524946594238281250e+02
1.290000000000000000e+02,3.756690063476562500e+02,3.935540771484375000e+02
1.300000000000000000e+02,3.899849853515625000e+02,6.946880493164062500e+02
1.310000000000000000e+02,3.617090148925781250e+02,8.510458984375000000e+02
1.320000000000000000e+02,3.833359375000000000e+02,3.503623962402343750e+02
1.330000000000000000e+02,3.871885681152343750e+02,3.669484863281250000e+02
1.340000000000000000e+02,3.580225830078125000e+02,6.014642333984375000e+02
1.350000000000000000e+02,3.683799438476562500e+02,3.655094299316406250e+02
1.360000000000000000e+02,3.619147338867187500e+02,9.636646728515625000e+02
1.370000000000000000e+02,3.600762023925781250e+02,3.976038513183593750e+02
1.380000000000000000e+02,3.500813293457031250e+02,4.261162719726562500e+02
1.390000000000000000e+02,3.847552185058593750e+02,4.633108215332031250e+02
1.400000000000000000e+02,3.543041381835937500e+02,4.025965576171875000e+02
1.410000000000000000e+02,3.323137207031250000e+02,3.552569885253906250e+02
1.420000000000000000e+02,3.451117553710937500e+02,4.802133789062500000e+02
1.430000000000000000e+02,3.407299804687500000e+02,3.684303283691406250e+02
1.440000000000000000e+02,3.315646667480468750e+02,3.284154968261718750e+02
1.450000000000000000e+02,3.413244934082031250e+02,3.468611450195312500e+02
1.460000000000000000e+02,3.934593505859375000e+02,3.627187194824218750e+02
1.470000000000000000e+02,3.129984741210937500e+02,4.812367553710937500e+02
