0.0,36962.85768353732,251.0282749902592,10874.415927891803,14172.918810064122,15407.105073303977,16366.7807209305,17076.167850128786,17648.234002615496,18222.433178420946,18724.644641355175,19211.355810549005,19662.732244537983,20090.866750552195,20524.828763831734,20902.459017606907,21307.898836520588,21670.230667633412,22019.851917373686,22387.46158269594,22722.30489664982,23053.952323898084,23412.69425487584,23739.623249697248,24089.059653631106,24407.21576919288,24741.395097552675,25043.532864679764,25340.96679246998,25661.40672661362,25937.298821411725,26260.204987761987,26545.198306344268,26853.499221806236,27140.518547714073,27447.683634339264,27745.869106263446,28031.662612612963,28362.261769564335,28654.70972494472,28983.859301624743,29295.227198164175,29614.27106003307,29928.348406945443,30260.988164312344,30603.266657611028,30927.590785871005,31237.278044881074,31576.00555295129,31926.852622249877,32256.330543454456,32601.87302454532,32953.41326561796,33298.194473848205,33659.3880439426,34059.32626793382,34409.13236348051,34806.24925674227,35219.53529370185,35606.93805340028,36018.40481847569,36405.65191854766,36835.661636624296,37230.16150241632,37616.10981748008,38024.97171599406,38384.74732417872,38860.17317045471,39343.37713369002,39830.85930447112,40318.96411375804,40787.475267565176,41262.280907517015,41751.04483803469,42319.238957313384,42853.6184549268,43432.52147006913,44016.860411229005,44624.97636032959,45232.43562038107,45905.62702206569,46590.14752593809,47358.59289028535,48155.25885847221,49037.85380482448,49922.083177254535,50807.99075503228,51760.5498391119,52813.747736056765,53966.11540814222,55276.40463562764,56614.37452262342,58201.18577995776,59799.72744945434,61519.63011958772,63606.16958237803,66115.30060917183,68987.58311229892,72689.96921712044,77634.88640046862,85945.58304297843,102908.20655100007,256485.2579974006
2.0,36023.836645070674,184.87293374770024,11183.830782555575,13947.226944797136,15129.267233175207,15990.405472893606,16739.030988866387,17368.625534235827,17958.770093026065,18456.783610409384,18939.133877880864,19330.52055114383,19785.387165819688,20139.12366693431,20525.93783867021,20893.683706165615,21224.217194212073,21566.96023420845,21922.156044321073,22234.691388058895,22552.04245149011,22875.668543612715,23148.70525713807,23454.91692855124,23751.205298778026,24068.70229310904,24380.70255688093,24666.143396889267,24975.176399031898,25282.750092176528,25603.11706087027,25910.544823115102,26208.146571440084,26505.505101598734,26816.191987272432,27110.826473968147,27400.98574640334,27685.599644646143,27988.84405443005,28303.908867097736,28588.474121707273,28905.53332333889,29191.217381513554,29520.534778728354,29814.682829091405,30158.83653445251,30476.965896015994,30805.796856898127,31122.661483996675,31481.992002936953,31820.113897773004,32169.034679194236,32488.623349755715,32825.14000469397,33171.96910988473,33545.7467879052,33928.23167628037,34290.57810048319,34678.90022485034,35083.469322728546,35482.24982824804,35905.83858673347,36300.58167069183,36727.1863344398,37164.24937934009,37582.535981799476,38003.83848952139,38469.1148417163,38932.10494314768,39382.54498719628,39898.07021255556,40414.86017237979,40897.98873798353,41439.63559440699,42024.96443350383,42588.841430330125,43146.92983479767,43765.190413615994,44386.66147222991,45024.67136615447,45700.91515582659,46415.538772146014,47183.0866614595,47986.87405755658,48816.29664838517,49687.114971123614,50684.74724578805,51688.362687344284,52765.819164199194,53962.403898923985,55171.24682923194,56681.534354892945,58239.638572055,59948.82991414313,61755.69767183048,64248.68387674309,67238.90530090676,70839.75025346587,75392.74568358505,82726.11390395628,97489.7484621651,256485.2579974006
4.0,35254.279098631065,25.078598466960784,11148.466861170764,13884.47665788324,15057.469230473727,15919.23983742459,16586.533198575635,17151.723573500116,17687.58183756484,18196.05373610048,18642.213140421616,19045.955296534292,19434.520639067792,19818.610767340768,20195.84214332315,20540.774146816522,20915.81655930191,21236.232171628923,21579.07249889183,21883.2411377078,22189.696027287304,22496.248204133335,22804.648839043497,23100.40212930435,23381.854191384824,23665.83572239516,23972.825691940594,24254.56961582067,24557.278945638638,24831.629037262195,25131.56567998397,25411.704363966248,25731.876758126928,26016.490656369733,26314.092404694715,26604.835400729105,26897.52414209416,27204.562755272862,27499.732321934513,27780.697947682325,28077.472754241775,28382.614265723074,28695.295540360697,28994.599815850008,29306.1622869225,29632.31784797497,29951.371438570517,30249.946059560833,30571.23725728664,30914.126228182817,31225.688699255305,31524.99297474462,31843.462841740966,32177.01223504996,32545.04996434496,32906.277584982636,33243.08610172049,33618.66359417181,33990.30095232854,34350.70163120068,34738.05088290251,35129.72941796507,35524.81300735629,35889.73754412224,36326.800589022525,36716.19287332156,37160.84432501143,37621.69410657908,38063.816089339096,38509.780919127166,38998.941295255965,39492.576885645285,39998.470671617804,40515.017413275695,41048.248921144026,41598.60298792219,42153.870061660295,42692.355081921414,43329.829895880044,43950.03622002903,44630.46336216206,45327.623914138785,46001.38687851429,46787.6625666354,47568.1496623978,48418.829520963875,49370.63949309119,50231.97230734266,51240.98719219148,52275.05354817259,53654.10055128034,55045.89218630394,56471.83165188069,58010.283841203054,59937.495947592,62277.59521314768,65153.55274276814,68719.90935934128,73490.53640469526,80678.995241565,95128.14871070543,256485.2579974006
8.0,34710.59544995844,1.0,11367.54805667682,13931.967437041409,15125.597071045246,15866.977117842967,16593.07576724999,17140.131795692683,17684.65835520552,18131.114485689584,18568.274817856403,18963.796199947028,19372.298135574838,19772.652262630494,20107.60259257756,20444.128976242468,20771.162554875395,21144.28597602842,21478.565023836407,21799.42815758947,22097.04449900443,22376.244360864668,22694.32751097654,22992.714853978778,23291.81482620837,23581.52657721751,23873.71428915992,24149.869059577664,24443.9125261292,24714.388152363066,25001.166692286235,25275.01575448714,25562.09588493656,25835.263936271735,26131.386918145407,26424.742077286217,26668.740973933083,26951.8882666329,27223.82320186477,27513.26498070928,27788.94547570267,28097.951723847007,28405.95348096438,28722.146825923854,29037.13624095998,29326.60234162112,29631.211205318155,29911.050730955845,30225.30562712964,30516.71747312145,30845.339266380535,31154.328489253225,31509.808864620452,31827.468815122913,32144.14859641505,32481.7597331018,32847.57688053818,33190.80392468556,33557.790951502,33929.7347645483,34330.18617887049,34696.65515099264,35057.04610113814,35452.97122538487,35875.67953410819,36270.490719153124,36731.479135075584,37101.22182371657,37536.34885201286,38025.98107138434,38477.21887101851,38917.219991368096,39404.7751275991,39923.72486474037,40437.34325967562,41016.95647186363,41546.06786399428,42129.38285667389,42717.44790014198,43306.048023576004,43913.95480505354,44594.85622261091,45290.9125641125,46094.72428202622,46942.281219336575,47678.75555571935,48556.01672768397,49465.5772721376,50429.402221681754,51511.07610154088,52699.62247586836,53947.98106166044,55291.87574318808,56784.27943707864,58765.82404964468,60968.25940087426,63652.73856468578,66863.38618081535,71866.46412427875,78515.50155094701,90706.74646948058,256485.2579974006
16.0,33072.133164164494,190.71016973969085,11135.43036745532,13405.871950173285,14468.978555214553,15237.937109892766,15870.012480558802,16416.572343942178,16917.45583568823,17391.877190937255,17819.01693465116,18226.553294158628,18617.93996742159,18965.985163444024,19297.151018722947,19584.53760406195,19900.137496695566,20218.899225491514,20520.587039010883,20815.85389293907,21107.034681672863,21365.28373068518,21647.22222909832,21940.786555862174,22222.822341541847,22514.68414114137,22802.94631187917,23076.712679903525,23355.14883672147,23629.54757197829,23888.866780922464,24155.48253485663,24424.822332253723,24709.04708143039,24980.42991142469,25238.776247703532,25492.93923152145,25748.999317036763,26009.38868591281,26296.483409452205,26549.333015171927,26824.315474027946,27119.24182252327,27393.494626880285,27657.872773684187,27940.978719295726,28202.6328226367,28509.233643116,28803.86812981172,29105.79916149743,29417.556207102985,29721.28705321956,30015.72696538221,30339.10983933849,30643.618983587327,30958.19735992235,31301.475479884655,31640.1810983199,31974.411502494615,32320.948745885784,32704.941586892222,33048.51156865414,33431.48289336198,33772.66933709383,34158.85114159726,34533.26118685018,34927.85833990874,35286.215986183684,35717.19857692565,36150.710636597476,36589.28163412903,37022.69640653432,37460.245887767276,37947.75238036501,38381.702232736236,38889.29854587307,39436.63670738872,39994.96833002261,40527.85933245808,41101.12455050481,41763.21304289633,42381.27904718159,43050.858659096164,43723.60010717306,44455.2489951358,45278.104695473405,46103.246646574524,46925.664554212715,47871.92915214763,48845.92062104452,49961.80556818003,51147.3481981533,52521.96863063379,54210.34049768378,56008.93883771585,58046.86385341951,60526.570346450346,63361.278075060705,67565.79051645822,73512.13417786562,85402.97304261659,256485.2579974006
32.0,31256.99212520224,148.1469906314269,10727.315148711976,12954.026105123283,14012.88855316204,14713.364168745888,15317.335680292153,15779.447764143071,16236.085007069834,16652.14373112561,17011.61531660236,17395.59842888215,17756.899014969727,18076.0304353785,18386.834065772033,18716.15146298683,19017.608219248188,19314.22493399952,19591.55201597899,19885.967606325008,20198.568618967744,20476.564550904626,20714.43191757824,20987.54646091682,21243.715994606988,21510.377959992755,21757.89865568812,22024.935177050043,22273.730335936994,22526.416985485273,22779.251998115014,23045.921260045772,23314.10820333445,23548.351619329696,23774.93852744879,24022.987006565098,24273.005552828705,24516.525309687895,24770.15078135822,25019.96259218044,25271.518277255273,25524.946742210865,25786.048740314258,26031.696656128865,26301.637202396803,26558.88662474549,26833.484798898702,27120.068764288797,27399.314837600636,27691.777386071,27960.594264410476,28238.993938503474,28511.242625169914,28813.19797867225,29116.058103753352,29391.833453831612,29691.687402376843,30007.331074280402,30328.386350384862,30637.976322128397,30939.503611657994,31268.54374016317,31599.043177666346,31924.435033676527,32284.551147294067,32622.15985179915,32966.41327660846,33353.57525032222,33717.51232133284,34090.390092137866,34474.742896030475,34884.07906996881,35302.90804893912,35723.90166958979,36155.89604790369,36614.245546721446,37091.040711273876,37560.130724316885,38073.30403000774,38572.78415293405,39151.813641522866,39733.16829578184,40331.43390914593,40957.78635635815,41619.47110659354,42377.805891766344,43103.35730029911,44043.15959155458,44905.42149920144,45816.46324228803,46846.74998796436,47957.83380849644,49309.78144351137,50738.14822638812,52301.00006215708,54134.2034828949,56484.10200837218,59336.085523337184,63184.176335063734,69195.21116435243,80225.8457471435,256485.2579974006
64.0,26649.873758585818,272.91790996022337,9225.430810697775,10994.626506601857,11870.562139559948,12514.097950223591,13019.252352970449,13452.195282133058,13844.6642762362,14207.392552960153,14539.927726515532,14852.241741721995,15135.262560975316,15443.19378482446,15717.397945548211,15991.305380109037,16260.049292998618,16524.308262901017,16774.219793171436,17014.154514258877,17256.44845155975,17499.671482256013,17725.21012007821,17961.74221901865,18167.628829001147,18380.75361161371,18571.193435852398,18784.738985892716,19004.384447544668,19207.763478232268,19411.512200532696,19624.88749785658,19825.527891991274,20025.793730149813,20249.114218295057,20458.984741842083,20682.667625055157,20901.311027861815,21104.55385637627,21325.094360880325,21553.320559440497,21781.527300547365,22000.79090967817,22225.78960317111,22443.452836767443,22677.309535878227,22913.829473910355,23145.845011501995,23373.764755172593,23619.040547192704,23860.451602549787,24100.272011099056,24360.515449075298,24586.971019384568,24828.238576023516,25087.552920604365,25344.089713725694,25613.390596216173,25873.36649420945,26159.332685457062,26418.892680385914,26711.608175749265,27010.160907104608,27302.876402467962,27594.713880250853,27891.118995197474,28210.93872301697,28517.5176538613,28850.850583002255,29171.798843113535,29513.092302838566,29830.127182653545,30181.660127181192,30531.03815875513,30879.791119641595,31270.100336427702,31668.61330196422,32078.382404238626,32535.63012476288,32975.65799911077,33454.58375480028,33955.08296184353,34496.766300991934,34967.901778813786,35550.17093337817,36156.324111876434,36782.53062818886,37426.44342701032,38121.736063469616,38904.631019078704,39768.82407896624,40701.76032138613,41812.07314033096,42940.73920210726,44355.51738603099,46043.42470638325,47708.09739530575,50071.010524863515,53239.99243691857,58034.4548625731,67278.13882331792,256485.2579974006
128.0,21397.99546540565,579.3727995397239,7965.0548153071895,9070.576236375258,9675.058506070822,10162.16855305744,10550.673091049355,10908.30351500697,11224.05906726704,11525.61067861327,11782.587696615661,12056.254345191817,12297.232472212829,12516.763621326601,12746.055115455314,12948.23264840123,13147.027016653457,13334.589569984428,13520.362037611187,13726.973437729355,13895.56740626802,14083.769623376445,14260.778940470233,14434.864775204696,14623.650715912321,14781.854404385242,14957.457920477624,15119.314745808868,15301.966724361577,15462.55395086456,15641.19526185444,15821.052663675982,15988.946163895609,16153.93563920922,16328.804636439274,16491.108983196573,16649.319968214484,16814.895599308955,17004.90979175656,17174.299083699138,17332.96975105142,17496.071853394285,17665.20576626221,17849.886184322135,18032.046862178853,18202.396865878443,18392.197026339672,18587.245834830373,18765.79715509871,18948.551285281275,19126.71588866514,19318.724470076682,19522.176466214183,19710.41759822922,19894.271074523615,20101.371343156112,20305.570019064256,20500.23454285215,20713.70226307924,20942.249509618974,21168.675893748285,21394.32397974533,21642.905106645907,21881.519153090165,22117.854245315877,22363.052207522764,22621.22585890352,22867.885562290063,23127.31178722743,23398.908649208093,23687.92479626152,23958.621751026752,24241.56960483017,24547.375101905567,24840.273010893667,25164.361217532307,25486.55475465521,25822.674963982343,26175.895842584338,26533.747595073313,26905.056608705498,27285.748979194796,27684.276537821293,28140.188990612376,28617.40249041091,29114.77877619844,29672.801511761092,30196.248352797844,30743.138992887416,31408.822249777357,32081.138066063177,32855.46931003569,33653.80132266194,34661.06746889481,35761.01432959053,36994.5560646896,38426.73407623278,40330.32726648911,42555.87807224699,45944.24033815269,53263.91537575908,256485.2579974006
256.0,16820.72610571384,904.3122697605277,5959.3245882810015,6834.924580169554,7371.466287281677,7737.828243410643,8065.27529292634,8344.112759718735,8590.534109302276,8826.511670823482,9041.611384946667,9235.993775661616,9427.9926283465,9616.98044013218,9787.627169994696,9956.002242183662,10108.003867415095,10272.81336128562,10430.260641261244,10582.040937961314,10724.21898145456,10871.976449683483,11015.869181249374,11156.400637756547,11291.493736064513,11435.90209014303,11570.827367916227,11701.253109612262,11833.2840912061,11956.797572614956,12079.695712062987,12213.786751525662,12347.72699572521,12470.98023369609,12605.781470204456,12755.136881786188,12893.265342809987,13037.532630352034,13182.322836951693,13317.574027067774,13467.038886824354,13612.801966089348,13757.176269624579,13905.057779118331,14048.546768528107,14193.15942586635,14332.37507209366,14485.12824145906,14640.196847767951,14787.604081837355,14942.378394164982,15091.592739210239,15245.382017964217,15413.521168531839,15588.95686408945,15742.5029246771,15905.53449375173,16073.11910690011,16245.947503714633,16420.64381604659,16587.819822675534,16767.098365261205,16940.371851320117,17140.934415641586,17350.12392832288,17548.139998442843,17753.566926090967,17973.961499695222,18188.798538198767,18414.599851640603,18629.51228777571,18860.550088338692,19109.933835188167,19373.560437858105,19637.70509522233,19902.968556151678,20195.40435062375,20466.41748900522,20743.554860814944,21016.309441267353,21305.93363373662,21645.373771034192,21993.056571988785,22345.628058086666,22728.876651504135,23121.348077788938,23518.676570855416,23977.281448747814,24423.966204308235,24935.82369971922,25483.641001022545,26074.060396340737,26746.8042765993,27499.829609201068,28314.425620609974,29245.965790755097,30528.260607295597,31910.46458220238,34011.886564590575,37025.32316273071,42276.17718096415,256485.2579974006
512.0,13595.49973012181,423.95639125297726,5159.414089755259,5816.044766494269,6197.075210234774,6475.915109208832,6699.787702591649,6911.499387657816,7102.727238755425,7274.682482352811,7440.800489958207,7596.70333457762,7749.9453724573505,7882.241461852487,8008.471690179282,8135.188354838742,8257.745988853909,8377.190430340015,8493.404934577218,8610.329635860115,8721.587353867453,8828.116910721279,8937.725609560881,9051.906809927541,9155.629629141884,9255.95712275422,9359.548604158746,9467.761230723596,9574.067026864397,9676.432688710604,9788.82866773638,9900.368518816667,10003.103872275697,10102.823320472202,10207.650350161697,10318.227057303306,10424.382058180978,10528.348095561656,10635.72405163432,10742.477369201173,10856.06998160531,10967.415258152527,11081.43107016608,11196.332196305088,11313.32013431123,11424.5292086853,11544.30442687762,11667.202566325654,11780.206590767262,11910.21642939887,12036.315319915844,12151.936371827196,12280.112345484653,12411.1874796848,12548.231187686757,12683.854501597329,12832.533766676654,12975.356338310681,13111.675256176964,13252.741792650068,13398.497575370071,13554.575537069242,13712.696531365611,13863.589081758568,14028.59315016216,14202.129311840708,14365.221685456923,14526.806106441873,14694.694742298172,14878.723335672326,15066.536403714617,15260.79961752806,15448.350009950715,15656.009680365776,15860.770190238152,16077.477576440797,16288.104508485121,16509.676258014428,16749.207236945753,16980.488255675078,17209.823529073725,17461.58351740828,17733.739781171505,18011.276030774014,18303.497793259714,18607.4134851827,18958.031929404933,19311.228486190295,19684.894283854243,20074.271975063297,20523.748875173216,21018.065476428277,21557.66930025453,22163.91490165601,22901.264823437607,23719.022671008846,24669.30523305159,25982.128793830212,27652.61439692806,30067.415690091293,34571.305372427974,256485.2579974006
